projectid,siteid,estuaryname,stationno,samplecollectiondate,surveytype,netreplicate,scientificname,commonname,status,replicate,length_mm,lengthnotes,identificationnotes,length_category,h2otemp,do_mgl,do_percent,salinity,conductivity
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,4.0,29.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,5.0,26.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,6.0,25.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,7.0,27.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,8.0,24.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,9.0,29.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,10.0,23.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,1.0,46.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,2.0,46.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,3.0,39.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,4.0,44.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,5.0,46.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,6.0,37.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,7.0,45.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,8.0,35.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,9.0,44.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,10.0,47.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,leptocottus armatus,Pacific staghorn sculpin ,Native,1.0,30.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,leptocottus armatus,Pacific staghorn sculpin ,Native,2.0,27.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,leptocottus armatus,Pacific staghorn sculpin ,Native,3.0,95.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,leptocottus armatus,Pacific staghorn sculpin ,Native,4.0,75.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,leptocottus armatus,Pacific staghorn sculpin ,Native,5.0,89.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,1.0,57.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,2.0,48.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,3.0,50.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,4.0,56.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,5.0,50.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,6.0,51.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,7.0,47.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Syngnathus leptorhynchus,bay pipefish,Native,1.0,169.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Syngnathus leptorhynchus,bay pipefish,Native,2.0,157.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Platichthys stellatus,starry flounder,Native,1.0,142.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Citharichthys stigmaeus,speckled sanddab,Native,1.0,16.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Citharichthys stigmaeus,speckled sanddab,Native,2.0,27.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Acanthogobius flavimanus,yellowfin goby,invasive ,1.0,132.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,1.0,66.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,2.0,149.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,3.0,94.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,4.0,90.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,5.0,95.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,6.0,89.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,7.0,105.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,8.0,83.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,9.0,81.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Metacarcinus magister,dungeness crab,Native,10.0,75.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,1.0,29.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,2.0,30.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,3.0,20.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,4.0,32.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,5.0,24.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,6.0,28.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,7.0,28.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,8.0,31.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,9.0,19.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,2,Hemigrapsus oregonensis,yellow shore crab,Native,10.0,18.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,1.0,95.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,2.0,83.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,3.0,79.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,4.0,71.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,5.0,89.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,6.0,100.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,7.0,72.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,8.0,85.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,9.0,84.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,10.0,75.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,1.0,43.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,2.0,22.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,1.0,16.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
